品名,日期,销售额
杂烩粥,2015/5/11,10937
杂烩粥,2015/5/12,9445
杂烩粥,2015/5/13,10980
杂烩粥,2015/5/14,10379
杂烩粥,2015/5/15,13800
杂烩粥,2015/5/16,14083
杂烩粥,2015/5/17,13052
杂烩粥,2015/5/18,10964
杂烩粥,2015/5/19,9604
杂烩粥,2015/5/20,10231
杂烩粥,2015/5/21,9462
杂烩粥,2015/5/22,12590
杂烩粥,2015/5/23,14392
杂烩粥,2015/5/24,13242
杂烩粥,2015/5/25,10323
杂烩粥,2015/5/26,11210
杂烩粥,2015/5/27,11208
杂烩粥,2015/5/28,10620
杂烩粥,2015/5/29,14057
杂烩粥,2015/5/30,12035
寿司,2015/3/1,11093
寿司,2015/3/2,8850
寿司,2015/3/3,8063
寿司,2015/3/4,8495
寿司,2015/3/5,8677
寿司,2015/3/6,10580
寿司,2015/3/7,11336
寿司,2015/3/8,10593
寿司,2015/3/9,7373
寿司,2015/3/10,8063
寿司,2015/3/11,8124
寿司,2015/3/12,8325
寿司,2015/3/13,10488
寿司,2015/3/14,10199
寿司,2015/3/15,10975
寿司,2015/3/16,8338
寿司,2015/3/17,8933
寿司,2015/3/18,7631
寿司,2015/3/19,8932
寿司,2015/3/20,10776
寿司,2015/3/21,11113
寿司,2015/3/22,11384
寿司,2015/3/23,8401
寿司,2015/3/24,8478
寿司,2015/3/25,8969
寿司,2015/3/26,8730
寿司,2015/3/27,11172
寿司,2015/3/28,9839
寿司,2015/3/29,9749
寿司,2015/3/30,8196
寿司,2015/3/31,7658
寿司,2015/4/1,8538
寿司,2015/4/2,8151
寿司,2015/4/3,9850
寿司,2015/4/4,11332
寿司,2015/4/5,11544
寿司,2015/4/6,7798
寿司,2015/4/7,7589
寿司,2015/4/8,8497
寿司,2015/4/9,8267
寿司,2015/4/10,9739
寿司,2015/4/11,10736
寿司,2015/4/12,10853
寿司,2015/4/13,8239
寿司,2015/4/14,7986
寿司,2015/4/15,8024
寿司,2015/4/16,8821
寿司,2015/4/17,10976
寿司,2015/4/18,11573
寿司,2015/4/19,9868
寿司,2015/4/20,8257
寿司,2015/4/21,7505
寿司,2015/4/22,8361
寿司,2015/4/23,7762
寿司,2015/4/24,10564
寿司,2015/4/25,10560
寿司,2015/4/26,11309
寿司,2015/4/27,8806
寿司,2015/4/28,8285
寿司,2015/4/29,8884
寿司,2015/4/30,7820
寿司,2015/5/1,10874
寿司,2015/5/2,10863
寿司,2015/5/3,10923
寿司,2015/5/4,7727
寿司,2015/5/5,8003
寿司,2015/5/6,7623
寿司,2015/5/7,8191
寿司,2015/5/8,10787
寿司,2015/5/9,9717
寿司,2015/5/10,11094
寿司,2015/5/11,8346
寿司,2015/5/12,8439
寿司,2015/5/13,7827
寿司,2015/5/14,7932
寿司,2015/5/15,10886
寿司,2015/5/16,11584
寿司,2015/5/17,10321
寿司,2015/5/18,7667
寿司,2015/5/19,7759
寿司,2015/5/20,8136
寿司,2015/5/21,8018
寿司,2015/5/22,10244
寿司,2015/5/23,10304
寿司,2015/5/24,10998
寿司,2015/5/25,8753
寿司,2015/5/26,8109
寿司,2015/5/27,8295
寿司,2015/5/28,8158
寿司,2015/5/29,10963
寿司,2015/5/30,11007
盖饭,2015/3/1,13081
盖饭,2015/3/2,10073
盖饭,2015/3/3,11865
盖饭,2015/3/4,10749
盖饭,2015/3/5,11058
盖饭,2015/3/6,15491
盖饭,2015/3/7,13333
盖饭,2015/3/8,13412
盖饭,2015/3/9,11185
盖饭,2015/3/10,11651
盖饭,2015/3/11,11593
盖饭,2015/3/12,10158
盖饭,2015/3/13,13013
盖饭,2015/3/14,14988
盖饭,2015/3/15,15486
盖饭,2015/3/16,11179
盖饭,2015/3/17,10783
盖饭,2015/3/18,11279
盖饭,2015/3/19,11726
盖饭,2015/3/20,14203
盖饭,2015/3/21,14278
盖饭,2015/3/22,14965
盖饭,2015/3/23,10636
盖饭,2015/3/24,11882
盖饭,2015/3/25,9901
盖饭,2015/3/26,10567
盖饭,2015/3/27,13161
盖饭,2015/3/28,13734
盖饭,2015/3/29,14149
盖饭,2015/3/30,11482
盖饭,2015/3/31,11567
盖饭,2015/4/1,10738
盖饭,2015/4/2,9893
盖饭,2015/4/3,15441
盖饭,2015/4/4,15376
盖饭,2015/4/5,14514
盖饭,2015/4/6,11835
盖饭,2015/4/7,11196
盖饭,2015/4/8,10104
盖饭,2015/4/9,10140
盖饭,2015/4/10,14712
盖饭,2015/4/11,15397
盖饭,2015/4/12,13204
盖饭,2015/4/13,11761
盖饭,2015/4/14,10811
盖饭,2015/4/15,9930
盖饭,2015/4/16,11626
盖饭,2015/4/17,15520
盖饭,2015/4/18,15069
盖饭,2015/4/19,13618
盖饭,2015/4/20,10260
盖饭,2015/4/21,10268
盖饭,2015/4/22,10591
盖饭,2015/4/23,10317
盖饭,2015/4/24,13243
盖饭,2015/4/25,13040
盖饭,2015/4/26,14573
盖饭,2015/4/27,11542
盖饭,2015/4/28,9958
盖饭,2015/4/29,10012
盖饭,2015/4/30,9837
盖饭,2015/5/1,13180
盖饭,2015/5/2,15415
盖饭,2015/5/3,13236
盖饭,2015/5/4,11987
盖饭,2015/5/5,11366
盖饭,2015/5/6,10537
盖饭,2015/5/7,10545
盖饭,2015/5/8,14982
盖饭,2015/5/9,14192
盖饭,2015/5/10,14188
盖饭,2015/5/11,10410
盖饭,2015/5/12,11859
盖饭,2015/5/13,11308
盖饭,2015/5/14,11379
盖饭,2015/5/15,13576
盖饭,2015/5/16,14425
盖饭,2015/5/17,15486
盖饭,2015/5/18,9907
盖饭,2015/5/19,10942
盖饭,2015/5/20,11708
盖饭,2015/5/21,10434
盖饭,2015/5/22,13807
盖饭,2015/5/23,15379
盖饭,2015/5/24,13004
盖饭,2015/5/25,10948
盖饭,2015/5/26,10745
盖饭,2015/5/27,10173
盖饭,2015/5/28,10810
盖饭,2015/5/29,13258
盖饭,2015/5/30,15205
乌冬面,2015/3/1,8849
乌冬面,2015/3/2,6063
乌冬面,2015/3/3,6060
乌冬面,2015/3/4,6283
乌冬面,2015/3/5,7138
乌冬面,2015/3/6,9264
乌冬面,2015/3/7,7987
乌冬面,2015/3/8,9232
乌冬面,2015/3/9,5991
乌冬面,2015/3/10,7055
乌冬面,2015/3/11,5981
乌冬面,2015/3/12,7153
乌冬面,2015/3/13,7948
乌冬面,2015/3/14,8666
乌冬面,2015/3/15,8889
乌冬面,2015/3/16,6272
乌冬面,2015/3/17,5939
乌冬面,2015/3/18,6836
乌冬面,2015/3/19,6314
乌冬面,2015/3/20,9134
乌冬面,2015/3/21,8480
乌冬面,2015/3/22,9367
乌冬面,2015/3/23,6006
乌冬面,2015/3/24,5936
乌冬面,2015/3/25,6659
乌冬面,2015/3/26,6701
乌冬面,2015/3/27,7683
乌冬面,2015/3/28,8944
乌冬面,2015/3/29,7755
乌冬面,2015/3/30,6531
乌冬面,2015/3/31,7135
乌冬面,2015/4/1,5982
乌冬面,2015/4/2,9302
乌冬面,2015/4/3,11687
乌冬面,2015/4/4,11866
乌冬面,2015/4/5,10461
乌冬面,2015/4/6,9371
乌冬面,2015/4/7,8858
乌冬面,2015/4/8,8165
乌冬面,2015/4/9,9070
乌冬面,2015/4/10,12105
乌冬面,2015/4/11,11974
乌冬面,2015/4/12,10259
乌冬面,2015/4/13,7777
乌冬面,2015/4/14,9071
乌冬面,2015/4/15,9143
乌冬面,2015/4/16,7752
乌冬面,2015/4/17,10476
乌冬面,2015/4/18,11541
乌冬面,2015/4/19,10197
乌冬面,2015/4/20,7702
乌冬面,2015/4/21,9220
乌冬面,2015/4/22,7759
乌冬面,2015/4/23,9166
乌冬面,2015/4/24,10245
乌冬面,2015/4/25,10874
乌冬面,2015/4/26,10488
乌冬面,2015/4/27,8999
乌冬面,2015/4/28,8658
乌冬面,2015/4/29,8007
乌冬面,2015/4/30,8400
乌冬面,2015/5/1,10953
乌冬面,2015/5/2,11993
乌冬面,2015/5/3,11004
乌冬面,2015/5/4,9264
乌冬面,2015/5/5,8339
乌冬面,2015/5/6,9049
乌冬面,2015/5/7,8986
乌冬面,2015/5/8,10734
乌冬面,2015/5/9,12057
乌冬面,2015/5/10,11095
乌冬面,2015/5/11,8228
乌冬面,2015/5/12,8430
乌冬面,2015/5/13,8506
乌冬面,2015/5/14,9111
乌冬面,2015/5/15,12082
乌冬面,2015/5/16,11021
乌冬面,2015/5/17,10801
乌冬面,2015/5/18,8061
乌冬面,2015/5/19,7683
乌冬面,2015/5/20,8885
乌冬面,2015/5/21,8863
乌冬面,2015/5/22,10010
乌冬面,2015/5/23,10394
乌冬面,2015/5/24,11168
乌冬面,2015/5/25,7946
乌冬面,2015/5/26,8095
乌冬面,2015/5/27,9248
乌冬面,2015/5/28,8295
乌冬面,2015/5/29,12179
乌冬面,2015/5/30,11587
意大利面,2015/3/1,5947
意大利面,2015/3/2,5010
意大利面,2015/3/3,5263
意大利面,2015/3/4,5150
意大利面,2015/3/5,4883
意大利面,2015/3/6,6410
意大利面,2015/3/7,6468
意大利面,2015/3/8,6013
意大利面,2015/3/9,5303
意大利面,2015/3/10,4580
意大利面,2015/3/11,5003
意大利面,2015/3/12,4901
意大利面,2015/3/13,6009
意大利面,2015/3/14,7008
意大利面,2015/3/15,6165
意大利面,2015/3/16,4472
意大利面,2015/3/17,5170
意大利面,2015/3/18,4986
意大利面,2015/3/19,4438
意大利面,2015/3/20,6141
意大利面,2015/3/21,6861
意大利面,2015/3/22,6053
意大利面,2015/3/23,4486
意大利面,2015/3/24,5128
意大利面,2015/3/25,4929
意大利面,2015/3/26,4826
意大利面,2015/3/27,6299
意大利面,2015/3/28,6926
意大利面,2015/3/29,6910
意大利面,2015/3/30,4643
意大利面,2015/3/31,4994
意大利面,2015/4/1,4468
意大利面,2015/4/2,6448
意大利面,2015/4/3,7671
意大利面,2015/4/4,8743
意大利面,2015/4/5,7668
意大利面,2015/4/6,6018
意大利面,2015/4/7,6738
意大利面,2015/4/8,6297
意大利面,2015/4/9,6456
意大利面,2015/4/10,8948
意大利面,2015/4/11,8693
意大利面,2015/4/12,8735
意大利面,2015/4/13,6525
意大利面,2015/4/14,5886
意大利面,2015/4/15,6813
意大利面,2015/4/16,6701
意大利面,2015/4/17,8952
意大利面,2015/4/18,7623
意大利面,2015/4/19,8863
意大利面,2015/4/20,6108
意大利面,2015/4/21,6184
意大利面,2015/4/22,6891
意大利面,2015/4/23,6001
意大利面,2015/4/24,7504
意大利面,2015/4/25,8656
意大利面,2015/4/26,7546
意大利面,2015/4/27,6809
意大利面,2015/4/28,6912
意大利面,2015/4/29,5969
意大利面,2015/4/30,6022
意大利面,2015/5/1,8807
意大利面,2015/5/2,8969
意大利面,2015/5/3,7889
意大利面,2015/5/4,6311
意大利面,2015/5/5,6266
意大利面,2015/5/6,6608
意大利面,2015/5/7,6147
意大利面,2015/5/8,8800
意大利面,2015/5/9,8051
意大利面,2015/5/10,7911
意大利面,2015/5/11,5761
意大利面,2015/5/12,6243
意大利面,2015/5/13,6523
意大利面,2015/5/14,6190
意大利面,2015/5/15,7776
意大利面,2015/5/16,9142
意大利面,2015/5/17,7925
意大利面,2015/5/18,6460
意大利面,2015/5/19,5929
意大利面,2015/5/20,6629
意大利面,2015/5/21,6332
意大利面,2015/5/22,8093
意大利面,2015/5/23,8125
意大利面,2015/5/24,8156
意大利面,2015/5/25,6815
意大利面,2015/5/26,6928
意大利面,2015/5/27,6730
意大利面,2015/5/28,6226
意大利面,2015/5/29,8633
意大利面,2015/5/30,8328
酱汁炒面,2015/3/1,8460
酱汁炒面,2015/3/2,7412
酱汁炒面,2015/3/3,7377
酱汁炒面,2015/3/4,6959
酱汁炒面,2015/3/5,6518
酱汁炒面,2015/3/6,10249
酱汁炒面,2015/3/7,10280
酱汁炒面,2015/3/8,8567
酱汁炒面,2015/3/9,7255
酱汁炒面,2015/3/10,7888
酱汁炒面,2015/3/11,6638
酱汁炒面,2015/3/12,7002
酱汁炒面,2015/3/13,9360
酱汁炒面,2015/3/14,10132
酱汁炒面,2015/3/15,9495
酱汁炒面,2015/3/16,6513
酱汁炒面,2015/3/17,7712
酱汁炒面,2015/3/18,7676
酱汁炒面,2015/3/19,7745
酱汁炒面,2015/3/20,9940
酱汁炒面,2015/3/21,8424
酱汁炒面,2015/3/22,8615
酱汁炒面,2015/3/23,7682
酱汁炒面,2015/3/24,6798
酱汁炒面,2015/3/25,6524
酱汁炒面,2015/3/26,7310
酱汁炒面,2015/3/27,9841
酱汁炒面,2015/3/28,10059
酱汁炒面,2015/3/29,8537
酱汁炒面,2015/3/30,6799
酱汁炒面,2015/3/31,7076
酱汁炒面,2015/4/1,7072
酱汁炒面,2015/4/2,9509
酱汁炒面,2015/4/3,13244
酱汁炒面,2015/4/4,13355
酱汁炒面,2015/4/5,11267
酱汁炒面,2015/4/6,8939
酱汁炒面,2015/4/7,9975
酱汁炒面,2015/4/8,10280
酱汁炒面,2015/4/9,9684
酱汁炒面,2015/4/10,11140
酱汁炒面,2015/4/11,11278
酱汁炒面,2015/4/12,11774
酱汁炒面,2015/4/13,8896
酱汁炒面,2015/4/14,8894
酱汁炒面,2015/4/15,9890
酱汁炒面,2015/4/16,8749
酱汁炒面,2015/4/17,12407
酱汁炒面,2015/4/18,12634
酱汁炒面,2015/4/19,13197
酱汁炒面,2015/4/20,9716
酱汁炒面,2015/4/21,8936
酱汁炒面,2015/4/22,8444
酱汁炒面,2015/4/23,8505
酱汁炒面,2015/4/24,11360
酱汁炒面,2015/4/25,13026
酱汁炒面,2015/4/26,11063
酱汁炒面,2015/4/27,8932
酱汁炒面,2015/4/28,10088
酱汁炒面,2015/4/29,9450
酱汁炒面,2015/4/30,9931
酱汁炒面,2015/5/1,13281
酱汁炒面,2015/5/2,12630
酱汁炒面,2015/5/3,11927
酱汁炒面,2015/5/4,10242
酱汁炒面,2015/5/5,10183
酱汁炒面,2015/5/6,9394
酱汁炒面,2015/5/7,8679
酱汁炒面,2015/5/8,12476
酱汁炒面,2015/5/9,12953
酱汁炒面,2015/5/10,11283
酱汁炒面,2015/5/11,9542
酱汁炒面,2015/5/12,10264
酱汁炒面,2015/5/13,8856
酱汁炒面,2015/5/14,9205
酱汁炒面,2015/5/15,11195
酱汁炒面,2015/5/16,11629
酱汁炒面,2015/5/17,12242
酱汁炒面,2015/5/18,9012
酱汁炒面,2015/5/19,9549
酱汁炒面,2015/5/20,10272
酱汁炒面,2015/5/21,9565
酱汁炒面,2015/5/22,11306
酱汁炒面,2015/5/23,12665
酱汁炒面,2015/5/24,12604
酱汁炒面,2015/5/25,9028
酱汁炒面,2015/5/26,9216
酱汁炒面,2015/5/27,8994
酱汁炒面,2015/5/28,9983
酱汁炒面,2015/5/29,12396
酱汁炒面,2015/5/30,12916
荞麦面,2015/3/1,9947
荞麦面,2015/3/2,7407
荞麦面,2015/3/3,8600
荞麦面,2015/3/4,7195
荞麦面,2015/3/5,8090
荞麦面,2015/3/6,11344
荞麦面,2015/3/7,9895
荞麦面,2015/3/8,11378
荞麦面,2015/3/9,7238
荞麦面,2015/3/10,7594
荞麦面,2015/3/11,7597
荞麦面,2015/3/12,8695
荞麦面,2015/3/13,11369
荞麦面,2015/3/14,10860
荞麦面,2015/3/15,9933
荞麦面,2015/3/16,7835
荞麦面,2015/3/17,7504
荞麦面,2015/3/18,8405
荞麦面,2015/3/19,8368
荞麦面,2015/3/20,10371
荞麦面,2015/3/21,10728
荞麦面,2015/3/22,10898
荞麦面,2015/3/23,8417
荞麦面,2015/3/24,8148
荞麦面,2015/3/25,7805
荞麦面,2015/3/26,8253
荞麦面,2015/3/27,11140
荞麦面,2015/3/28,10242
荞麦面,2015/3/29,9587
荞麦面,2015/3/30,8170
荞麦面,2015/3/31,7949
荞麦面,2015/4/1,8657
荞麦面,2015/4/2,7566
荞麦面,2015/4/3,10948
荞麦面,2015/4/4,10897
荞麦面,2015/4/5,10740
荞麦面,2015/4/6,8063
荞麦面,2015/4/7,8136
荞麦面,2015/4/8,8565
荞麦面,2015/4/9,7973
荞麦面,2015/4/10,11370
荞麦面,2015/4/11,9481
荞麦面,2015/4/12,10490
荞麦面,2015/4/13,7484
荞麦面,2015/4/14,7655
荞麦面,2015/4/15,8524
荞麦面,2015/4/16,7509
荞麦面,2015/4/17,10546
荞麦面,2015/4/18,10159
荞麦面,2015/4/19,9971
荞麦面,2015/4/20,7936
荞麦面,2015/4/21,8368
荞麦面,2015/4/22,8741
荞麦面,2015/4/23,7431
荞麦面,2015/4/24,9605
荞麦面,2015/4/25,10541
荞麦面,2015/4/26,9621
荞麦面,2015/4/27,7504
荞麦面,2015/4/28,7727
荞麦面,2015/4/29,7606
荞麦面,2015/4/30,8334
荞麦面,2015/5/1,10780
荞麦面,2015/5/2,10984
荞麦面,2015/5/3,9906
荞麦面,2015/5/4,7472
荞麦面,2015/5/5,7920
荞麦面,2015/5/6,8061
荞麦面,2015/5/7,8176
荞麦面,2015/5/8,10339
荞麦面,2015/5/9,9606
荞麦面,2015/5/10,11171
荞麦面,2015/5/11,8764
荞麦面,2015/5/12,8558
荞麦面,2015/5/13,8542
荞麦面,2015/5/14,7784
荞麦面,2015/5/15,10617
荞麦面,2015/5/16,10412
荞麦面,2015/5/17,9413
荞麦面,2015/5/18,8368
荞麦面,2015/5/19,8527
荞麦面,2015/5/20,7260
荞麦面,2015/5/21,8608
荞麦面,2015/5/22,10121
荞麦面,2015/5/23,10780
荞麦面,2015/5/24,10825
荞麦面,2015/5/25,8271
荞麦面,2015/5/26,7661
荞麦面,2015/5/27,7665
荞麦面,2015/5/28,7942
荞麦面,2015/5/29,9437
荞麦面,2015/5/30,10357
什锦面,2015/3/1,6245
什锦面,2015/3/2,4469
什锦面,2015/3/3,5159
什锦面,2015/3/4,4399
什锦面,2015/3/5,4791
什锦面,2015/3/6,6039
什锦面,2015/3/7,5673
什锦面,2015/3/8,5969
什锦面,2015/3/9,5191
什锦面,2015/3/10,5001
什锦面,2015/3/11,4578
什锦面,2015/3/12,5133
什锦面,2015/3/13,6398
什锦面,2015/3/14,6130
什锦面,2015/3/15,6519
什锦面,2015/3/16,4866
什锦面,2015/3/17,4589
什锦面,2015/3/18,4694
什锦面,2015/3/19,4813
什锦面,2015/3/20,6414
什锦面,2015/3/21,5959
什锦面,2015/3/22,6242
什锦面,2015/3/23,4736
什锦面,2015/3/24,4808
什锦面,2015/3/25,5087
什锦面,2015/3/26,5067
什锦面,2015/3/27,6542
什锦面,2015/3/28,5721
什锦面,2015/3/29,5929
什锦面,2015/3/30,5122
什锦面,2015/3/31,5121
什锦面,2015/4/1,4849
什锦面,2015/4/2,6495
什锦面,2015/4/3,8091
什锦面,2015/4/4,7242
什锦面,2015/4/5,7638
什锦面,2015/4/6,6112
什锦面,2015/4/7,6056
什锦面,2015/4/8,6667
什锦面,2015/4/9,6315
什锦面,2015/4/10,7180
什锦面,2015/4/11,7210
什锦面,2015/4/12,7653
什锦面,2015/4/13,5858
什锦面,2015/4/14,6540
什锦面,2015/4/15,6407
什锦面,2015/4/16,6358
什锦面,2015/4/17,7792
什锦面,2015/4/18,7475
什锦面,2015/4/19,7517
什锦面,2015/4/20,6386
什锦面,2015/4/21,5845
什锦面,2015/4/22,5800
什锦面,2015/4/23,6250
什锦面,2015/4/24,7414
什锦面,2015/4/25,7261
什锦面,2015/4/26,7201
什锦面,2015/4/27,6514
什锦面,2015/4/28,6507
什锦面,2015/4/29,5541
什锦面,2015/4/30,6253
什锦面,2015/5/1,7669
什锦面,2015/5/2,8146
什锦面,2015/5/3,7523
什锦面,2015/5/4,6686
什锦面,2015/5/5,5652
什锦面,2015/5/6,5669
什锦面,2015/5/7,5695
什锦面,2015/5/8,7646
什锦面,2015/5/9,8134
什锦面,2015/5/10,7513
什锦面,2015/5/11,6078
什锦面,2015/5/12,6078
什锦面,2015/5/13,5991
什锦面,2015/5/14,6734
什锦面,2015/5/15,7195
什锦面,2015/5/16,8560
什锦面,2015/5/17,7327
什锦面,2015/5/18,5746
什锦面,2015/5/19,6072
什锦面,2015/5/20,6417
什锦面,2015/5/21,5756
什锦面,2015/5/22,7401
什锦面,2015/5/23,7519
什锦面,2015/5/24,7448
什锦面,2015/5/25,6569
什锦面,2015/5/26,6431
什锦面,2015/5/27,6222
什锦面,2015/5/28,6572
什锦面,2015/5/29,7416
什锦面,2015/5/30,7781
拉面,2015/3/1,17644
拉面,2015/3/2,12756
拉面,2015/3/3,13764
拉面,2015/3/4,14670
拉面,2015/3/5,13371
拉面,2015/3/6,18845
拉面,2015/3/7,17087
拉面,2015/3/8,19301
拉面,2015/3/9,14022
拉面,2015/3/10,12842
拉面,2015/3/11,14842
拉面,2015/3/12,15142
拉面,2015/3/13,18632
拉面,2015/3/14,18706
拉面,2015/3/15,18014
拉面,2015/3/16,12809
拉面,2015/3/17,14505
拉面,2015/3/18,14085
拉面,2015/3/19,14886
拉面,2015/3/20,18476
拉面,2015/3/21,18099
拉面,2015/3/22,19541
拉面,2015/3/23,14575
拉面,2015/3/24,12817
拉面,2015/3/25,13027
拉面,2015/3/26,14999
拉面,2015/3/27,17943
拉面,2015/3/28,18323
拉面,2015/3/29,17708
拉面,2015/3/30,14429
拉面,2015/3/31,14298
拉面,2015/4/1,13298
拉面,2015/4/2,18815
拉面,2015/4/3,23113
拉面,2015/4/4,23561
拉面,2015/4/5,23323
拉面,2015/4/6,17285
拉面,2015/4/7,17381
拉面,2015/4/8,17119
拉面,2015/4/9,18056
拉面,2015/4/10,24317
拉面,2015/4/11,23362
拉面,2015/4/12,25759
拉面,2015/4/13,17502
拉面,2015/4/14,17263
拉面,2015/4/15,18496
拉面,2015/4/16,17756
拉面,2015/4/17,25880
拉面,2015/4/18,24412
拉面,2015/4/19,23495
拉面,2015/4/20,17534
拉面,2015/4/21,16608
拉面,2015/4/22,18481
拉面,2015/4/23,17646
拉面,2015/4/24,23705
拉面,2015/4/25,25267
拉面,2015/4/26,22457
拉面,2015/4/27,16801
拉面,2015/4/28,19392
拉面,2015/4/29,17112
拉面,2015/4/30,19407
拉面,2015/5/1,21591
拉面,2015/5/2,25447
拉面,2015/5/3,25326
拉面,2015/5/4,19760
拉面,2015/5/5,17844
拉面,2015/5/6,17595
拉面,2015/5/7,19838
拉面,2015/5/8,22944
拉面,2015/5/9,25819
拉面,2015/5/10,24286
拉面,2015/5/11,18601
拉面,2015/5/12,19167
拉面,2015/5/13,17937
拉面,2015/5/14,17817
拉面,2015/5/15,23468
拉面,2015/5/16,23015
拉面,2015/5/17,24738
拉面,2015/5/18,17455
拉面,2015/5/19,19598
拉面,2015/5/20,19881
拉面,2015/5/21,18175
拉面,2015/5/22,21445
拉面,2015/5/23,25893
拉面,2015/5/24,23479
拉面,2015/5/25,19524
拉面,2015/5/26,18360
拉面,2015/5/27,18231
拉面,2015/5/28,17003
拉面,2015/5/29,21691
拉面,2015/5/30,24509
